<ticker>,<date>,<time>,<close>,SMA_value
.NSEBANK,08-02-2022,14:02:00,37755.8,37703.0375
.NSEBANK,08-02-2022,14:03:00,37765,37704.5155
.NSEBANK,08-02-2022,14:04:00,37741,37705.814
.NSEBANK,08-02-2022,14:05:00,37738.9,37706.823
.NSEBANK,08-02-2022,14:06:00,37735.6,37707.862
.NSEBANK,08-02-2022,14:07:00,37758.8,37709.044
.NSEBANK,08-02-2022,14:08:00,37724.9,37710.023
.NSEBANK,08-02-2022,14:09:00,37734.8,37711.057
.NSEBANK,08-02-2022,14:10:00,37721.1,37711.8365
.NSEBANK,08-02-2022,14:11:00,37729.1,37712.5925
.NSEBANK,08-02-2022,14:12:00,37723.9,37713.549
.NSEBANK,08-02-2022,14:13:00,37664.6,37714.3405
.NSEBANK,08-02-2022,14:14:00,37674.3,37715.563
.NSEBANK,08-02-2022,14:15:00,37678.6,37716.8285
.NSEBANK,08-02-2022,14:16:00,37640.1,37717.9455
.NSEBANK,08-02-2022,14:17:00,37636.9,37719.038
.NSEBANK,08-02-2022,14:18:00,37656.5,37720.2555
.NSEBANK,08-02-2022,14:19:00,37699,37721.7385
.NSEBANK,08-02-2022,14:20:00,37688.8,37723.431
.NSEBANK,08-02-2022,14:21:00,37718.2,37725.255
.NSEBANK,08-02-2022,14:22:00,37702.5,37727.052
.NSEBANK,08-02-2022,14:23:00,37725.9,37729.0795
.NSEBANK,08-02-2022,14:24:00,37719.1,37730.7945
.NSEBANK,08-02-2022,14:25:00,37732.2,37732.5515
.NSEBANK,08-02-2022,14:26:00,37714.6,37734.0275
.NSEBANK,08-02-2022,14:27:00,37705.6,37735.561
.NSEBANK,08-02-2022,14:28:00,37671.2,37736.9335
.NSEBANK,08-02-2022,14:29:00,37740.1,37738.871
.NSEBANK,08-02-2022,14:30:00,37732.8,37740.5705
.NSEBANK,08-02-2022,14:31:00,37740.7,37742.1925
.NSEBANK,08-02-2022,14:32:00,37752.3,37743.8275
.NSEBANK,08-02-2022,14:33:00,37762.4,37745.45
.NSEBANK,08-02-2022,14:34:00,37762.6,37747.039
.NSEBANK,08-02-2022,14:35:00,37788.4,37748.8255
.NSEBANK,08-02-2022,14:36:00,37771.7,37750.3135
.NSEBANK,08-02-2022,14:37:00,37751.6,37751.5555
.NSEBANK,08-02-2022,14:38:00,37738.4,37752.9245
.NSEBANK,08-02-2022,14:39:00,37738.2,37754.1775
.NSEBANK,08-02-2022,14:40:00,37735.3,37755.343
.NSEBANK,08-02-2022,14:41:00,37728.8,37756.5025
.NSEBANK,08-02-2022,14:42:00,37746.7,37757.677
.NSEBANK,08-02-2022,14:43:00,37758.6,37759.008
.NSEBANK,08-02-2022,14:44:00,37789.9,37760.701
.NSEBANK,08-02-2022,14:45:00,37820.6,37762.5785
.NSEBANK,08-02-2022,14:46:00,37807.4,37764.206
.NSEBANK,08-02-2022,14:47:00,37758.6,37765.4785
.NSEBANK,08-02-2022,14:48:00,37777.8,37766.828
.NSEBANK,08-02-2022,14:49:00,37767.1,37768.001
.NSEBANK,08-02-2022,14:50:00,37793.3,37769.2285
.NSEBANK,08-02-2022,14:51:00,37816.1,37770.651
.NSEBANK,08-02-2022,14:52:00,37815.3,37772.188
.NSEBANK,08-02-2022,14:53:00,37815.5,37773.526
.NSEBANK,08-02-2022,14:54:00,37785.2,37774.6375
.NSEBANK,08-02-2022,14:55:00,37863.8,37775.8545
.NSEBANK,08-02-2022,14:56:00,37908.9,37777.205
.NSEBANK,08-02-2022,14:57:00,37937,37778.7135
.NSEBANK,08-02-2022,14:58:00,37955.4,37780.426
.NSEBANK,08-02-2022,14:59:00,37953.4,37782.109
.NSEBANK,08-02-2022,15:00:00,38006.8,37784.1935
.NSEBANK,08-02-2022,15:01:00,38025.6,37786.114
.NSEBANK,08-02-2022,15:02:00,38056.6,37788.2275
.NSEBANK,08-02-2022,15:03:00,38065.9,37790.3775
.NSEBANK,08-02-2022,15:04:00,38063.8,37792.5365
.NSEBANK,08-02-2022,15:05:00,38078.7,37794.858
.NSEBANK,08-02-2022,15:06:00,38097.9,37797.408
.NSEBANK,08-02-2022,15:07:00,38131,37799.8835
.NSEBANK,08-02-2022,15:08:00,38147.8,37802.178
.NSEBANK,08-02-2022,15:09:00,38075.9,37804.1075
.NSEBANK,08-02-2022,15:10:00,38095.1,37805.995
.NSEBANK,08-02-2022,15:11:00,38085.6,37807.866
.NSEBANK,08-02-2022,15:12:00,38071.1,37809.561
.NSEBANK,08-02-2022,15:13:00,38084.6,37811.302
.NSEBANK,08-02-2022,15:14:00,38081.5,37813.1265
.NSEBANK,08-02-2022,15:15:00,38074.7,37814.955
.NSEBANK,08-02-2022,15:16:00,38074.4,37816.5505
.NSEBANK,08-02-2022,15:17:00,38046.8,37818.0945
.NSEBANK,08-02-2022,15:18:00,38024.5,37819.6665
.NSEBANK,08-02-2022,15:19:00,37997.3,37820.995
.NSEBANK,08-02-2022,15:20:00,37972.2,37822.1465
.NSEBANK,08-02-2022,15:21:00,37986.2,37823.4485
.NSEBANK,08-02-2022,15:22:00,37982.9,37824.7785
.NSEBANK,08-02-2022,15:23:00,38009.5,37826.238
.NSEBANK,08-02-2022,15:24:00,37977.9,37827.257
.NSEBANK,08-02-2022,15:25:00,37974.1,37828.3035
.NSEBANK,08-02-2022,15:26:00,37945.5,37829.2105
.NSEBANK,08-02-2022,15:27:00,37929.4,37829.946
.NSEBANK,08-02-2022,15:28:00,37918.4,37830.629
.NSEBANK,08-02-2022,15:29:00,37939.2,37831.432
.NSEBANK,09-02-2022,09:15:00,38279.9,37834.0125
.NSEBANK,09-02-2022,09:16:00,38311.5,37836.6985
.NSEBANK,09-02-2022,09:17:00,38347.2,37839.59
.NSEBANK,09-02-2022,09:18:00,38329.5,37842.5255
.NSEBANK,09-02-2022,09:19:00,38295.4,37845.4745
.NSEBANK,09-02-2022,09:20:00,38288.3,37848.3685
.NSEBANK,09-02-2022,09:21:00,38275.2,37851.1325
.NSEBANK,09-02-2022,09:22:00,38282.5,37853.7345
.NSEBANK,09-02-2022,09:23:00,38373.1,37856.7885
.NSEBANK,09-02-2022,09:24:00,38365,37859.735
.NSEBANK,09-02-2022,09:25:00,38424.6,37862.7925
.NSEBANK,09-02-2022,09:26:00,38386.5,37865.488
.NSEBANK,09-02-2022,09:27:00,38405.6,37868.0845
.NSEBANK,09-02-2022,09:28:00,38413.6,37870.8045
.NSEBANK,09-02-2022,09:29:00,38417.1,37873.592
.NSEBANK,09-02-2022,09:30:00,38413.9,37876.4125
.NSEBANK,09-02-2022,09:31:00,38427.4,37879.2625
.NSEBANK,09-02-2022,09:32:00,38445.5,37881.978
.NSEBANK,09-02-2022,09:33:00,38455.1,37884.8155
.NSEBANK,09-02-2022,09:34:00,38436.8,37887.5905
.NSEBANK,09-02-2022,09:35:00,38430.6,37890.479
.NSEBANK,09-02-2022,09:36:00,38470.9,37893.576
.NSEBANK,09-02-2022,09:37:00,38434.3,37896.3135
.NSEBANK,09-02-2022,09:38:00,38397.6,37898.8595
.NSEBANK,09-02-2022,09:39:00,38407.6,37901.5255
.NSEBANK,09-02-2022,09:40:00,38400.4,37904.052
.NSEBANK,09-02-2022,09:41:00,38402.4,37906.671
.NSEBANK,09-02-2022,09:42:00,38391.2,37908.998
.NSEBANK,09-02-2022,09:43:00,38400.5,37911.3035
.NSEBANK,09-02-2022,09:44:00,38414.9,37913.536
.NSEBANK,09-02-2022,09:45:00,38464.6,37915.938
.NSEBANK,09-02-2022,09:46:00,38481.8,37918.4
.NSEBANK,09-02-2022,09:47:00,38503.9,37920.7925
.NSEBANK,09-02-2022,09:48:00,38496.7,37923.283
.NSEBANK,09-02-2022,09:49:00,38522.1,37925.939
.NSEBANK,09-02-2022,09:50:00,38500.3,37928.4025
.NSEBANK,09-02-2022,09:51:00,38490.3,37930.7895
.NSEBANK,09-02-2022,09:52:00,38489.5,37933.238
.NSEBANK,09-02-2022,09:53:00,38480.8,37935.456
.NSEBANK,09-02-2022,09:54:00,38496.8,37937.714
.NSEBANK,09-02-2022,09:55:00,38470.8,37939.9755
.NSEBANK,09-02-2022,09:56:00,38456.6,37942.481
.NSEBANK,09-02-2022,09:57:00,38489.7,37945.095
.NSEBANK,09-02-2022,09:58:00,38492.6,37947.9075
.NSEBANK,09-02-2022,09:59:00,38461.3,37950.804
.NSEBANK,09-02-2022,10:00:00,38471.4,37953.9105
.NSEBANK,09-02-2022,10:01:00,38455.1,37956.6735
.NSEBANK,09-02-2022,10:02:00,38453.6,37959.4925
.NSEBANK,09-02-2022,10:03:00,38417.1,37962.139
.NSEBANK,09-02-2022,10:04:00,38424.1,37964.8765
.NSEBANK,09-02-2022,10:05:00,38407.5,37967.3995
.NSEBANK,09-02-2022,10:06:00,38410.6,37970.417
.NSEBANK,09-02-2022,10:07:00,38430.5,37973.685
.NSEBANK,09-02-2022,10:08:00,38459.1,37977.131
.NSEBANK,09-02-2022,10:09:00,38477.1,37980.7245
.NSEBANK,09-02-2022,10:10:00,38461.8,37984.214
.NSEBANK,09-02-2022,10:11:00,38467.4,37987.843
.NSEBANK,09-02-2022,10:12:00,38475.6,37991.579
.NSEBANK,09-02-2022,10:13:00,38439.6,37995.384
.NSEBANK,09-02-2022,10:14:00,38461.1,37999.3425
.NSEBANK,09-02-2022,10:15:00,38471,38003.348
.NSEBANK,09-02-2022,10:16:00,38454.6,38007.3115
.NSEBANK,09-02-2022,10:17:00,38453.1,38010.979
.NSEBANK,09-02-2022,10:18:00,38443.5,38014.737
.NSEBANK,09-02-2022,10:19:00,38443.6,38018.879
.NSEBANK,09-02-2022,10:20:00,38446.6,38023.108
.NSEBANK,09-02-2022,10:21:00,38433.5,38027.1365
.NSEBANK,09-02-2022,10:22:00,38432.1,38031.0565
.NSEBANK,09-02-2022,10:23:00,38449.5,38034.951
.NSEBANK,09-02-2022,10:24:00,38441.8,38038.712
.NSEBANK,09-02-2022,10:25:00,38400.6,38042.0175
.NSEBANK,09-02-2022,10:26:00,38378.6,38045.1255
.NSEBANK,09-02-2022,10:27:00,38389.8,38048.498
.NSEBANK,09-02-2022,10:28:00,38347.4,38051.5675
.NSEBANK,09-02-2022,10:29:00,38360,38054.622
.NSEBANK,09-02-2022,10:30:00,38343,38057.6925
.NSEBANK,09-02-2022,10:31:00,38337.6,38060.681
.NSEBANK,09-02-2022,10:32:00,38356.1,38063.7935
.NSEBANK,09-02-2022,10:33:00,38368.3,38067.2435
.NSEBANK,09-02-2022,10:34:00,38327,38070.3465
.NSEBANK,09-02-2022,10:35:00,38320.2,38073.5895
.NSEBANK,09-02-2022,10:36:00,38356.9,38076.9015
.NSEBANK,09-02-2022,10:37:00,38413.1,38080.0125
.NSEBANK,09-02-2022,10:38:00,38376.4,38082.7725
.NSEBANK,09-02-2022,10:39:00,38405.9,38085.6615
.NSEBANK,09-02-2022,10:40:00,38403.6,38088.3715
.NSEBANK,09-02-2022,10:41:00,38387.3,38091.06
.NSEBANK,09-02-2022,10:42:00,38388.4,38093.8765
.NSEBANK,09-02-2022,10:43:00,38408.2,38096.6995
.NSEBANK,09-02-2022,10:44:00,38409.6,38099.51
.NSEBANK,09-02-2022,10:45:00,38424.9,38102.3495
.NSEBANK,09-02-2022,10:46:00,38441.6,38105.3265
.NSEBANK,09-02-2022,10:47:00,38444.1,38108.3675
.NSEBANK,09-02-2022,10:48:00,38445.5,38111.248
.NSEBANK,09-02-2022,10:49:00,38452.9,38114.368
.NSEBANK,09-02-2022,10:50:00,38441.2,38117.205
.NSEBANK,09-02-2022,10:51:00,38436.9,38119.934
.NSEBANK,09-02-2022,10:52:00,38430.3,38122.8275
.NSEBANK,09-02-2022,10:53:00,38438.9,38125.854
.NSEBANK,09-02-2022,10:54:00,38460.9,38129.188
.NSEBANK,09-02-2022,10:55:00,38451.5,38132.4145
.NSEBANK,09-02-2022,10:56:00,38470.9,38135.8835
.NSEBANK,09-02-2022,10:57:00,38482.1,38139.2365
.NSEBANK,09-02-2022,10:58:00,38447.5,38142.567
.NSEBANK,09-02-2022,10:59:00,38450.4,38145.919
.NSEBANK,09-02-2022,11:00:00,38448.6,38149.2575
.NSEBANK,09-02-2022,11:01:00,38413.8,38152.6545
.NSEBANK,09-02-2022,11:02:00,38407.1,38156.0435
.NSEBANK,09-02-2022,11:03:00,38400.3,38159.269
.NSEBANK,09-02-2022,11:04:00,38410.8,38162.5535
.NSEBANK,09-02-2022,11:05:00,38372.2,38165.8925
.NSEBANK,09-02-2022,11:06:00,38368.1,38169.0655
.NSEBANK,09-02-2022,11:07:00,38368.3,38172.128
.NSEBANK,09-02-2022,11:08:00,38353.6,38175.071
.NSEBANK,09-02-2022,11:09:00,38360.3,38178.1675
.NSEBANK,09-02-2022,11:10:00,38362.5,38181.2855
.NSEBANK,09-02-2022,11:11:00,38389.9,38184.557
.NSEBANK,09-02-2022,11:12:00,38395.9,38187.7425
.NSEBANK,09-02-2022,11:13:00,38371.3,38190.9745
.NSEBANK,09-02-2022,11:14:00,38383.6,38194.2185
.NSEBANK,09-02-2022,11:15:00,38388.2,38197.554
.NSEBANK,09-02-2022,11:16:00,38372.9,38200.773
.NSEBANK,09-02-2022,11:17:00,38391.3,38204.11
.NSEBANK,09-02-2022,11:18:00,38379.1,38207.6825
.NSEBANK,09-02-2022,11:19:00,38396.6,38211.294
.NSEBANK,09-02-2022,11:20:00,38418.6,38214.994
.NSEBANK,09-02-2022,11:21:00,38406.9,38218.828
.NSEBANK,09-02-2022,11:22:00,38394.1,38222.614
.NSEBANK,09-02-2022,11:23:00,38397.6,38226.3195
.NSEBANK,09-02-2022,11:24:00,38412.9,38229.889
.NSEBANK,09-02-2022,11:25:00,38411.6,38233.503
.NSEBANK,09-02-2022,11:26:00,38410.6,38236.965
.NSEBANK,09-02-2022,11:27:00,38427.4,38240.5895
.NSEBANK,09-02-2022,11:28:00,38433.3,38244.1265
.NSEBANK,09-02-2022,11:29:00,38407.4,38247.568
.NSEBANK,09-02-2022,11:30:00,38386.2,38250.838
.NSEBANK,09-02-2022,11:31:00,38386.9,38254.1995
.NSEBANK,09-02-2022,11:32:00,38382.5,38257.584
.NSEBANK,09-02-2022,11:33:00,38385.6,38261.156
.NSEBANK,09-02-2022,11:34:00,38370.9,38264.31
.NSEBANK,09-02-2022,11:35:00,38380.1,38267.5465
.NSEBANK,09-02-2022,11:36:00,38362.6,38270.656
.NSEBANK,09-02-2022,11:37:00,38375.1,38273.77
.NSEBANK,09-02-2022,11:38:00,38380.1,38276.8585
.NSEBANK,09-02-2022,11:39:00,38390.9,38280
.NSEBANK,09-02-2022,11:40:00,38391.1,38283.0135
.NSEBANK,09-02-2022,11:41:00,38372.5,38286.0175
.NSEBANK,09-02-2022,11:42:00,38382.4,38289.1715
.NSEBANK,09-02-2022,11:43:00,38385.8,38292.4085
.NSEBANK,09-02-2022,11:44:00,38382.4,38295.6295
.NSEBANK,09-02-2022,11:45:00,38391.1,38298.9085
.NSEBANK,09-02-2022,11:46:00,38399.2,38302.2605
.NSEBANK,09-02-2022,11:47:00,38402.7,38305.5405
.NSEBANK,09-02-2022,11:48:00,38411.1,38308.803
.NSEBANK,09-02-2022,11:49:00,38400.9,38311.858
.NSEBANK,09-02-2022,11:50:00,38396.6,38314.738
.NSEBANK,09-02-2022,11:51:00,38421.4,38317.808
.NSEBANK,09-02-2022,11:52:00,38428.5,38321.1575
.NSEBANK,09-02-2022,11:53:00,38421.3,38324.375
.NSEBANK,09-02-2022,11:54:00,38422.1,38327.65
.NSEBANK,09-02-2022,11:55:00,38416.1,38330.764
.NSEBANK,09-02-2022,11:56:00,38440.6,38333.8865
.NSEBANK,09-02-2022,11:57:00,38429.9,38336.9595
.NSEBANK,09-02-2022,11:58:00,38422.4,38339.994
.NSEBANK,09-02-2022,11:59:00,38422.4,38343.18
.NSEBANK,09-02-2022,12:00:00,38427.4,38345.998
.NSEBANK,09-02-2022,12:01:00,38413,38348.5185
.NSEBANK,09-02-2022,12:02:00,38412.4,38350.8955
.NSEBANK,09-02-2022,12:03:00,38411.9,38353.178
.NSEBANK,09-02-2022,12:04:00,38415,38355.486
.NSEBANK,09-02-2022,12:05:00,38410.9,38357.5065
.NSEBANK,09-02-2022,12:06:00,38433.4,38359.5455
.NSEBANK,09-02-2022,12:07:00,38432.6,38361.4255
.NSEBANK,09-02-2022,12:08:00,38461.9,38363.4055
.NSEBANK,09-02-2022,12:09:00,38470.2,38365.4375
.NSEBANK,09-02-2022,12:10:00,38467.6,38367.382
.NSEBANK,09-02-2022,12:11:00,38459,38369.1875
.NSEBANK,09-02-2022,12:12:00,38465.4,38370.8595
.NSEBANK,09-02-2022,12:13:00,38468.6,38372.4635
.NSEBANK,09-02-2022,12:14:00,38456.1,38374.3645
.NSEBANK,09-02-2022,12:15:00,38484,38376.309
.NSEBANK,09-02-2022,12:16:00,38494.6,38378.354
.NSEBANK,09-02-2022,12:17:00,38493.9,38380.468
.NSEBANK,09-02-2022,12:18:00,38494,38382.515
.NSEBANK,09-02-2022,12:19:00,38503.6,38384.6255
.NSEBANK,09-02-2022,12:20:00,38498.8,38386.746
.NSEBANK,09-02-2022,12:21:00,38501.9,38388.8835
.NSEBANK,09-02-2022,12:22:00,38512.4,38391.2115
.NSEBANK,09-02-2022,12:23:00,38507.1,38393.6245
.NSEBANK,09-02-2022,12:24:00,38485.6,38396.066
.NSEBANK,09-02-2022,12:25:00,38491.8,38398.664
.NSEBANK,09-02-2022,12:26:00,38498.9,38401.2275
.NSEBANK,09-02-2022,12:27:00,38461.1,38403.6185
.NSEBANK,09-02-2022,12:28:00,38476.5,38405.9535
.NSEBANK,09-02-2022,12:29:00,38501.1,38408.5695
.NSEBANK,09-02-2022,12:30:00,38485.5,38411.1265
.NSEBANK,09-02-2022,12:31:00,38480.1,38413.7995
.NSEBANK,09-02-2022,12:32:00,38484.9,38416.577
.NSEBANK,09-02-2022,12:33:00,38477.8,38419.374
.NSEBANK,09-02-2022,12:34:00,38473.1,38422.0435
.NSEBANK,09-02-2022,12:35:00,38469.7,38422.9925
.NSEBANK,09-02-2022,12:36:00,38458.7,38423.7285
.NSEBANK,09-02-2022,12:37:00,38461.9,38424.302
.NSEBANK,09-02-2022,12:38:00,38471.6,38425.0125
.NSEBANK,09-02-2022,12:39:00,38480.8,38425.9395
.NSEBANK,09-02-2022,12:40:00,38488.6,38426.941
.NSEBANK,09-02-2022,12:41:00,38489.6,38428.013
.NSEBANK,09-02-2022,12:42:00,38494.4,38429.0725
.NSEBANK,09-02-2022,12:43:00,38492.1,38429.6675
.NSEBANK,09-02-2022,12:44:00,38486.6,38430.2755
.NSEBANK,09-02-2022,12:45:00,38517.6,38430.7405
.NSEBANK,09-02-2022,12:46:00,38525.2,38431.434
.NSEBANK,09-02-2022,12:47:00,38516.3,38431.9875
.NSEBANK,09-02-2022,12:48:00,38500.8,38432.4235
.NSEBANK,09-02-2022,12:49:00,38494.1,38432.8085
.NSEBANK,09-02-2022,12:50:00,38493.6,38433.207
.NSEBANK,09-02-2022,12:51:00,38484.6,38433.493
.NSEBANK,09-02-2022,12:52:00,38489.8,38433.7145
.NSEBANK,09-02-2022,12:53:00,38501.6,38433.947
.NSEBANK,09-02-2022,12:54:00,38505.6,38434.291
.NSEBANK,09-02-2022,12:55:00,38498.5,38434.6305
.NSEBANK,09-02-2022,12:56:00,38486.3,38434.7075
.NSEBANK,09-02-2022,12:57:00,38491.9,38434.9955
.NSEBANK,09-02-2022,12:58:00,38489.4,38435.4545
.NSEBANK,09-02-2022,12:59:00,38488.1,38435.857
.NSEBANK,09-02-2022,13:00:00,38466.9,38436.1895
.NSEBANK,09-02-2022,13:01:00,38479.7,38436.576
.NSEBANK,09-02-2022,13:02:00,38474.9,38436.9945
.NSEBANK,09-02-2022,13:03:00,38465.4,38437.319
.NSEBANK,09-02-2022,13:04:00,38455.9,38437.524
.NSEBANK,09-02-2022,13:05:00,38421.2,38437.307
.NSEBANK,09-02-2022,13:06:00,38396.3,38436.8795
.NSEBANK,09-02-2022,13:07:00,38376.9,38436.2445
.NSEBANK,09-02-2022,13:08:00,38361.6,38435.569
.NSEBANK,09-02-2022,13:09:00,38370,38434.8085
.NSEBANK,09-02-2022,13:10:00,38373.8,38434.176
.NSEBANK,09-02-2022,13:11:00,38381.6,38433.6325
.NSEBANK,09-02-2022,13:12:00,38382.3,38433.0965
.NSEBANK,09-02-2022,13:13:00,38381.9,38432.602
.NSEBANK,09-02-2022,13:14:00,38384.6,38432.041
.NSEBANK,09-02-2022,13:15:00,38402,38431.697
.NSEBANK,09-02-2022,13:16:00,38405.4,38431.441
.NSEBANK,09-02-2022,13:17:00,38393.4,38430.9595
.NSEBANK,09-02-2022,13:18:00,38383.6,38430.4145
.NSEBANK,09-02-2022,13:19:00,38442.5,38430.3205
.NSEBANK,09-02-2022,13:20:00,38456.3,38430.245
.NSEBANK,09-02-2022,13:21:00,38444.1,38430.19
.NSEBANK,09-02-2022,13:22:00,38448.1,38430.1625
.NSEBANK,09-02-2022,13:23:00,38440,38430.277
.NSEBANK,09-02-2022,13:24:00,38453.9,38430.426
.NSEBANK,09-02-2022,13:25:00,38445.4,38430.6155
.NSEBANK,09-02-2022,13:26:00,38448.9,38430.807
.NSEBANK,09-02-2022,13:27:00,38436.8,38430.8385
.NSEBANK,09-02-2022,13:28:00,38439.9,38430.7425
.NSEBANK,09-02-2022,13:29:00,38448.4,38430.599
.NSEBANK,09-02-2022,13:30:00,38466.8,38430.624
.NSEBANK,09-02-2022,13:31:00,38477.9,38430.6765
.NSEBANK,09-02-2022,13:32:00,38472.3,38430.66
.NSEBANK,09-02-2022,13:33:00,38483.9,38430.8815
.NSEBANK,09-02-2022,13:34:00,38480.9,38430.9805
.NSEBANK,09-02-2022,13:35:00,38474.4,38430.9975
.NSEBANK,09-02-2022,13:36:00,38455.8,38431.0035
.NSEBANK,09-02-2022,13:37:00,38464.4,38431.06
.NSEBANK,09-02-2022,13:38:00,38467.2,38431.1785
.NSEBANK,09-02-2022,13:39:00,38467,38431.2955
.NSEBANK,09-02-2022,13:40:00,38452.1,38431.323
.NSEBANK,09-02-2022,13:41:00,38455.9,38431.435
.NSEBANK,09-02-2022,13:42:00,38446.4,38431.5065
.NSEBANK,09-02-2022,13:43:00,38447.6,38431.497
.NSEBANK,09-02-2022,13:44:00,38451.1,38431.5435
.NSEBANK,09-02-2022,13:45:00,38454.4,38431.8125
.NSEBANK,09-02-2022,13:46:00,38447.6,38432.1575
.NSEBANK,09-02-2022,13:47:00,38463.3,38432.525
.NSEBANK,09-02-2022,13:48:00,38462.5,38433.1005
.NSEBANK,09-02-2022,13:49:00,38470.9,38433.655
.NSEBANK,09-02-2022,13:50:00,38493.2,38434.406
.NSEBANK,09-02-2022,13:51:00,38500.6,38435.221
.NSEBANK,09-02-2022,13:52:00,38502.2,38435.9515
.NSEBANK,09-02-2022,13:53:00,38497.1,38436.5955
.NSEBANK,09-02-2022,13:54:00,38514.9,38437.535
.NSEBANK,09-02-2022,13:55:00,38486.6,38438.367
.NSEBANK,09-02-2022,13:56:00,38521.5,38439.19
.NSEBANK,09-02-2022,13:57:00,38527.1,38439.76
.NSEBANK,09-02-2022,13:58:00,38514.3,38440.4495
.NSEBANK,09-02-2022,13:59:00,38516.5,38441.0025
.NSEBANK,09-02-2022,14:00:00,38518.4,38441.5765
.NSEBANK,09-02-2022,14:01:00,38516.8,38442.224
.NSEBANK,09-02-2022,14:02:00,38511.9,38442.8415
.NSEBANK,09-02-2022,14:03:00,38547.1,38443.536
.NSEBANK,09-02-2022,14:04:00,38540.6,38444.191
.NSEBANK,09-02-2022,14:05:00,38546.8,38444.8005
.NSEBANK,09-02-2022,14:06:00,38553.6,38445.3605
.NSEBANK,09-02-2022,14:07:00,38548.4,38445.882
.NSEBANK,09-02-2022,14:08:00,38560.4,38446.4565
.NSEBANK,09-02-2022,14:09:00,38540.1,38446.8925
.NSEBANK,09-02-2022,14:10:00,38531.1,38447.342
.NSEBANK,09-02-2022,14:11:00,38534.3,38447.829
.NSEBANK,09-02-2022,14:12:00,38545.5,38448.405
.NSEBANK,09-02-2022,14:13:00,38545.8,38448.9395
.NSEBANK,09-02-2022,14:14:00,38553.2,38449.401
.NSEBANK,09-02-2022,14:15:00,38561.8,38449.9525
.NSEBANK,09-02-2022,14:16:00,38557.6,38450.386
.NSEBANK,09-02-2022,14:17:00,38570.9,38450.83
.NSEBANK,09-02-2022,14:18:00,38573.1,38451.458
.NSEBANK,09-02-2022,14:19:00,38583.5,38452.1235
.NSEBANK,09-02-2022,14:20:00,38584.4,38452.8025
.NSEBANK,09-02-2022,14:21:00,38581,38453.6385
.NSEBANK,09-02-2022,14:22:00,38582,38454.513
.NSEBANK,09-02-2022,14:23:00,38545.9,38455.241
.NSEBANK,09-02-2022,14:24:00,38549.4,38455.934
.NSEBANK,09-02-2022,14:25:00,38545,38456.798
.NSEBANK,09-02-2022,14:26:00,38521.3,38457.564
.NSEBANK,09-02-2022,14:27:00,38528.3,38458.364
.NSEBANK,09-02-2022,14:28:00,38550.1,38459.3465
.NSEBANK,09-02-2022,14:29:00,38553,38460.31
.NSEBANK,09-02-2022,14:30:00,38552.5,38461.26
.NSEBANK,09-02-2022,14:31:00,38549.1,38462.056
.NSEBANK,09-02-2022,14:32:00,38560.9,38462.881
.NSEBANK,09-02-2022,14:33:00,38538.1,38463.715
.NSEBANK,09-02-2022,14:34:00,38549.1,38464.5425
.NSEBANK,09-02-2022,14:35:00,38560.8,38465.4055
.NSEBANK,09-02-2022,14:36:00,38564.8,38466.365
.NSEBANK,09-02-2022,14:37:00,38572.8,38467.2725
.NSEBANK,09-02-2022,14:38:00,38563.9,38468.1965
.NSEBANK,09-02-2022,14:39:00,38549.9,38468.963
.NSEBANK,09-02-2022,14:40:00,38527.1,38469.5055
.NSEBANK,09-02-2022,14:41:00,38560.5,38470.2735
.NSEBANK,09-02-2022,14:42:00,38560,38471.103
.NSEBANK,09-02-2022,14:43:00,38561.1,38471.9205
.NSEBANK,09-02-2022,14:44:00,38568.8,38472.7
.NSEBANK,09-02-2022,14:45:00,38555.1,38473.4175
.NSEBANK,09-02-2022,14:46:00,38540.1,38474.065
.NSEBANK,09-02-2022,14:47:00,38547,38474.663
.NSEBANK,09-02-2022,14:48:00,38545.4,38475.2235
.NSEBANK,09-02-2022,14:49:00,38554.6,38475.9595
.NSEBANK,09-02-2022,14:50:00,38541.3,38476.735
.NSEBANK,09-02-2022,14:51:00,38541.9,38477.51
.NSEBANK,09-02-2022,14:52:00,38548.6,38478.3405
.NSEBANK,09-02-2022,14:53:00,38554.7,38479.186
.NSEBANK,09-02-2022,14:54:00,38538.9,38480.026
.NSEBANK,09-02-2022,14:55:00,38541.5,38480.833
.NSEBANK,09-02-2022,14:56:00,38546.9,38481.7545
.NSEBANK,09-02-2022,14:57:00,38541.6,38482.587
.NSEBANK,09-02-2022,14:58:00,38556.4,38483.4685
.NSEBANK,09-02-2022,14:59:00,38574.1,38484.3845
.NSEBANK,09-02-2022,15:00:00,38567.3,38485.2655
.NSEBANK,09-02-2022,15:01:00,38570.3,38486.2545
.NSEBANK,09-02-2022,15:02:00,38557.7,38487.131
.NSEBANK,09-02-2022,15:03:00,38566.3,38488.0335
.NSEBANK,09-02-2022,15:04:00,38566.8,38488.9555
.NSEBANK,09-02-2022,15:05:00,38562.6,38489.813
.NSEBANK,09-02-2022,15:06:00,38570.6,38490.67
.NSEBANK,09-02-2022,15:07:00,38570.3,38491.508
.NSEBANK,09-02-2022,15:08:00,38611.4,38492.5095
.NSEBANK,09-02-2022,15:09:00,38633.9,38493.6745
.NSEBANK,09-02-2022,15:10:00,38620.9,38494.796
.NSEBANK,09-02-2022,15:11:00,38616.6,38495.772
